"start","connection","end","strength","state"
"AIM-120 AMRAAM","has_variant","AIM-120A, AIM-120B, AIM-120C, AIM-120D, AMRAAM-ER","0.1","0"
"AIM-120 AMRAAM","has_warhead","High explosive","0.1","0"
"AIM-120 AMRAAM","has_warhead","blast-fragmentation","0.1","0"
"AIM-120 AMRAAM","made_by","Hughes","0.1","0"
"AIM-120 AMRAAM","made_by","Raytheon","0.1","0"
"AIM-120 AMRAAM","operated_by","See Operators","0.1","0"
"AIM-120 AMRAAM","originated_in","United States","0.1","0"
"AIM-120 AMRAAM","used_in","2019 Jammu and Kashmir airstrikes","0.1","0"
"AIM-120 AMRAAM","used_in","Bosnian War","0.1","0"
"AIM-120 AMRAAM","used_in","Gulf War","0.1","0"
"AIM-120 AMRAAM","used_in","Kosovo War","0.1","0"
"AIM-120 AMRAAM","used_in","Russian invasion of Ukraine","0.1","0"
"AIM-120 AMRAAM","used_in","Russo-Ukrainian War","0.1","0"
"AIM-120 AMRAAM","used_in","Saudi-led intervention in the Yemeni civil war","0.1","0"
"AIM-120 AMRAAM","used_in","Syrian Civil War","0.1","0"
"AIM-120 AMRAAM","used_in","Yemeni civil war (2014–present)","0.1","0"
"AIM-174B Gunslinger","guided_by","Inertial guidance","0.1","0"
"AIM-174B Gunslinger","guided_by","active","0.1","0"
"AIM-174B Gunslinger","guided_by","semi-active radar homing","0.1","0"
"AIM-174B Gunslinger","has_type","air-to-air missile","0.1","0"
"AIM-174B Gunslinger","has_type","long-range","0.1","0"
"AIM-174B Gunslinger","has_variant","YAIM-174, XAIM-174, NAIM-174, AIM-174B, CATM-174B","0.1","0"
"AIM-174B Gunslinger","has_warhead","High-explosive","0.1","0"
"AIM-174B Gunslinger","has_warhead","blast-fragmentation","0.1","0"
"AIM-174B Gunslinger","launched_from","Boeing F/A-18E/F Super Hornet","0.1","0"
"AIM-174B Gunslinger","made_by","Raytheon","0.1","0"
"AIM-174B Gunslinger","operated_by","United States Navy","0.1","0"
"AIM-174B Gunslinger","originated_in","United States","0.1","0"
"AIM-260 JATM","designed_by","Lockheed Martin","0.1","0"
"AIM-260 JATM","guided_by","Inertial guidance","0.1","0"
"AIM-260 JATM","guided_by","active radar homing","0.1","0"
"AIM-260 JATM","guided_by","data link","0.1","0"
"AIM-260 JATM","has_type","Beyond-visual-range","0.1","0"
"AIM-260 JATM","has_type","air-to-air missile","0.1","0"
"AIM-260 JATM","has_warhead","High explosive","0.1","0"
"AIM-260 JATM","has_warhead","blast-fragmentation","0.1","0"
"AIM-260 JATM","launched_from","Boeing F-15EX Eagle II","0.1","0"
"AIM-260 JATM","launched_from","F-35","0.1","0"
"AIM-260 JATM","launched_from","Lockheed Martin F-22 Raptor","0.1","0"
"AIM-260 JATM","originated_in","United States","0.1","0"
"AIM-4 Falcon","guided_by","Tail-chase engagement","0.1","0"
"AIM-4 Falcon","guided_by","infrared homing","0.1","0"
"AIM-4 Falcon","guided_by","semi-active radar homing","0.1","0"
"AIM-4 Falcon","has_type","Air-to-air missile","0.1","0"
"AIM-4 Falcon","has_warhead","kg","0.1","0"
"AIM-4 Falcon","has_warhead","lb","0.1","0"
"AIM-4 Falcon","made_by","Hughes Aircraft","0.1","0"
"AIM-4 Falcon","originated_in","United States","0.1","0"
"AIM-47 Falcon","designed_by","Hughes Aircraft","0.1","0"
"AIM-47 Falcon","guided_by","Semi-active radar homing","0.1","0"
"AIM-47 Falcon","guided_by","infrared homing","0.1","0"
"AIM-47 Falcon","has_type","Air-to-air missile","0.1","0"
"AIM-47 Falcon","has_warhead","kg","0.1","0"
"AIM-47 Falcon","has_warhead","lb","0.1","0"
"AIM-47 Falcon","launched_from","Lockheed YF-12","0.1","0"
"AIM-47 Falcon","launched_from","North American XF-108 Rapier","0.1","0"
"AIM-47 Falcon","operated_by","United States Air Force","0.1","0"
"AIM-47 Falcon","originated_in","United States","0.1","0"
"AIM-54 Phoenix","designed_by","Hughes Aircraft Company","0.1","0"
"AIM-54 Phoenix","guided_by","Semi-active radar homing","0.1","0"
"AIM-54 Phoenix","guided_by","active radar homing","0.1","0"
"AIM-54 Phoenix","has_type","BVR","0.1","0"
"AIM-54 Phoenix","has_type","air-to-air missile","0.1","0"
"AIM-54 Phoenix","launched_from","Grumman F-14 Tomcat","0.1","0"
"AIM-54 Phoenix","made_by","Hughes Aircraft Company","0.1","0"
"AIM-54 Phoenix","made_by","Raytheon Corporation","0.1","0"
"AIM-54 Phoenix","operated_by","Iranian Air Force","0.1","0"
"AIM-54 Phoenix","operated_by","United States Navy","0.1","0"
"AIM-54 Phoenix","originated_in","United States","0.1","0"
"AIM-7 Sparrow","guided_by","semi-active radar homing","0.1","0"
"AIM-7 Sparrow","has_type","Medium-range, semi-active radar homing air-to-air missile","0.1","0"
"AIM-7 Sparrow","has_variant","AGM-45","0.1","0"
"AIM-7 Sparrow","has_variant","Aspide","0.1","0"
"AIM-7 Sparrow","has_variant","Skyflash","0.1","0"
"AIM-7 Sparrow","has_warhead","High explosive","0.1","0"
"AIM-7 Sparrow","has_warhead","blast-fragmentation","0.1","0"
"AIM-7 Sparrow","launched_from","F-104S Starfighter","0.1","0"
"AIM-7 Sparrow","launched_from","General Dynamics F-16 Fighting Falcon","0.1","0"
"AIM-7 Sparrow","launched_from","Grumman F-14 Tomcat","0.1","0"
"AIM-7 Sparrow","launched_from","JA-37 Viggen","0.1","0"
"AIM-7 Sparrow","launched_from","McDonnell Douglas F-15 Eagle","0.1","0"
"AIM-7 Sparrow","launched_from","McDonnell Douglas F-15E Strike Eagle","0.1","0"
"AIM-7 Sparrow","launched_from","McDonnell Douglas F-4 Phantom II","0.1","0"
"AIM-7 Sparrow","launched_from","Mitsubishi F-2","0.1","0"
"AIM-7 Sparrow","launched_from","Tornado F.3 ADV","0.1","0"
"AIM-7 Sparrow","made_by","Raytheon","0.1","0"
"AIM-7 Sparrow","originated_in","United States","0.1","0"
"AIM-7 Sparrow","used_in","Gulf War","0.1","0"
"AIM-7 Sparrow","used_in","Iran-Iraq War","0.1","0"
"AIM-7 Sparrow","used_in","Vietnam War","0.1","0"
"AIM-9 Sidewinder","guided_by","Infrared homing","0.1","0"
"AIM-9 Sidewinder","guided_by","Semi-active radar homing","0.1","0"
"AIM-9 Sidewinder","has_type","Short-range air-to-air missile","0.1","0"
"AIM-9 Sidewinder","has_warhead","annular blast-fragmentation","0.1","0"
"AIM-9 Sidewinder","made_by","Ford Aerospace","0.1","0"
"AIM-9 Sidewinder","made_by","Loral Corp.","0.1","0"
"AIM-9 Sidewinder","made_by","Nammo","0.1","0"
"AIM-9 Sidewinder","made_by","Raytheon Company","0.1","0"
"AIM-9 Sidewinder","operated_by","See Operators","0.1","0"
"AIM-9 Sidewinder","originated_in","United States","0.1","0"
"AIM-9 Sidewinder","used_in","1982 Lebanon War","0.1","0"
"AIM-9 Sidewinder","used_in","1989 air battle near Tobruk","0.1","0"
"AIM-9 Sidewinder","used_in","2023 Chinese balloon incident","0.1","0"
"AIM-9 Sidewinder","used_in","Banja Luka incident","0.1","0"
"AIM-9 Sidewinder","used_in","Bosnian War","0.1","0"
"AIM-9 Sidewinder","used_in","Falklands War","0.1","0"
"AIM-9 Sidewinder","used_in","Gaza war","0.1","0"
"AIM-9 Sidewinder","used_in","Gulf War","0.1","0"
"AIM-9 Sidewinder","used_in","Gulf of Sidra incident (1981)","0.1","0"
"AIM-9 Sidewinder","used_in","Iran–Iraq War","0.1","0"
"AIM-9 Sidewinder","used_in","Operation Allied Force","0.1","0"
"AIM-9 Sidewinder","used_in","Operation Prosperity Guardian","0.1","0"
"AIM-9 Sidewinder","used_in","Red Sea crisis","0.1","0"
"AIM-9 Sidewinder","used_in","Russian invasion of Ukraine","0.1","0"
"AIM-9 Sidewinder","used_in","Second Taiwan Strait Crisis","0.1","0"
"AIM-9 Sidewinder","used_in","Vietnam War","0.1","0"
"AIM-9 Sidewinder","used_in","Yom Kippur War","0.1","0"
"AKF-98","guided_by","GNSS","0.1","0"
"AKF-98","guided_by","IIR","0.1","0"
"AKF-98","guided_by","INS","0.1","0"
"AKF-98","guided_by","TERPROM","0.1","0"
"AKF-98","has_type","Air-launched cruise missile","0.1","0"
"AKF-98","has_warhead","Approx. 500 kg (1,100 lb)","0.1","0"
"AKF-98","launched_from","Shenyang J-16","0.1","0"
"AKF-98","launched_from","Xi'an JH-7A2","0.1","0"
"AKF-98","operated_by","People's Liberation Army","0.1","0"
"AKF-98","originated_in","People's Republic of China","0.1","0"
"AMC Networks","has_division","AMC Networks International","0.1","0"
"AMC Networks","has_key_person","CEO","0.0","0"
"AMC Networks","has_key_person","James L. Dolan","0.0","0"
"AMC Networks","has_key_person","chairman","0.0","0"
"AMC Networks","headquartered_in","New York","0.0","0"
"AMC Networks","headquartered_in","New York City","0.0","0"
"AMC Networks","in_industry","Entertainment","0.0","0"
"AMC Networks","in_industry","Media","0.0","0"
"AMC Networks","makes","Independent film","0.1","0"
"AMC Networks","owns","Hidive","0.1","0"
"AMC Networks","owns","Independent Film Company","0.1","0"
"AMC Networks","owns","RLJE Films","0.1","0"
"AMC Networks","owns","Sentai Filmworks","0.1","0"
"AMC Networks","owns_brand","ALLBLK","0.1","0"
"AMC Networks","owns_brand","AMC","0.1","0"
"AMC Networks","owns_brand","AMC Networks International","0.1","0"
"AMC Networks","owns_brand","AMC+","0.1","0"
"AMC Networks","owns_brand","Acorn DVD","0.1","0"
"AMC Networks","owns_brand","Acorn TV","0.1","0"
"AMC Networks","owns_brand","BBC America","0.1","0"
"AMC Networks","owns_brand","Hidive","0.1","0"
"AMC Networks","owns_brand","IFC","0.1","0"
"AMC Networks","owns_brand","Independent Film Company","0.1","0"
"AMC Networks","owns_brand","Philo","0.1","0"
"AMC Networks","owns_brand","RLJE Films","0.1","0"
"AMC Networks","owns_brand","Sentai Filmworks","0.1","0"
"AMC Networks","owns_brand","Sentai Studios","0.1","0"
"AMC Networks","owns_brand","Shudder","0.1","0"
"AMC Networks","owns_brand","Sundance Now","0.1","0"
"AMC Networks","owns_brand","Sundance TV","0.1","0"
"AMC Networks","owns_brand","We TV","0.1","0"
"AMC Networks","owns_brand","We TV+","0.1","0"
"AMX International AMX","has_type","Ground-attack aircraft","0.1","0"
"AMX International AMX","made_by","AMX International","0.1","0"
"AMX International AMX","operated_by","Italian Air Force","0.1","0"
"AMX International AMX","originated_in","Italy / Brazil","0.1","0"
"AOL","founded_by","Jim Kimsey","0.0","0"
"AOL","founded_by","Marc Seriff","0.0","0"
"AOL","founded_by","Steve Case","0.0","0"
"AOL","founded_by","William von Meister","0.0","0"
"AOL","headquartered_in","40°43′51″N73°59′29″W﻿ / ﻿40.7308°N 73.9914°W﻿ /40.7308; -73.9914","0.0","0"
"AOL","headquartered_in","770 Broadway","0.0","0"
"AOL","owned_by","Time Warner","0.0","0"
"AOL","owned_by","Verizon Communications","0.0","0"
"AOL","owned_by","Yahoo! Inc.","0.0","0"
"AOL","provides","Web portal and online services","0.1","0"
"ARMAT","guided_by","Passive radar homing","0.1","0"
"ARMAT","has_type","anti-radar missile","0.1","0"
"ARMAT","has_warhead","HE","0.1","0"
"ARMAT","launched_from","Aircraft","0.1","0"
"ARMAT","operated_by","France Egypt Kuwait Iraq","0.1","0"
"ARMAT","originated_in","France","0.1","0"
"AS-20","guided_by","MCLOS","0.1","0"
"AS-20","has_type","air-to-surface missile","0.1","0"
"AS-20","operated_by","France, Germany, Italy, South Africa","0.1","0"
"AS-20","originated_in","France","0.1","0"
"AS-30","guided_by","Radio MCLOS","0.1","0"
"AS-30","guided_by","semi-active laser homing","0.1","0"
"AS-30","has_type","air-to-ground missile","0.1","0"
"AS-30","has_warhead","SAPHE","0.1","0"
"AS-30","launched_from","F-16","0.1","0"
"AS-30","launched_from","Jaguar","0.1","0"
"AS-30","launched_from","Mirage 2000-5","0.1","0"
"AS-30","launched_from","Mirage 2000D","0.1","0"
"AS-30","launched_from","Mirage F1","0.1","0"
"AS-30","launched_from","Rafale","0.1","0"
"AS-30","launched_from","Super Etendard","0.1","0"
"AS-30","made_by","Aérospatiale","0.1","0"
"AS-30","operated_by","See ""Operators"" section","0.1","0"
"AS-30","originated_in","France","0.1","0"
"AS.15TT","guided_by","command guidance","0.1","0"
"AS.15TT","has_type","Anti-shipping missile","0.1","0"
"AS.15TT","has_warhead","HE, semi-perforating","0.1","0"
"AS.15TT","made_by","Aérospatiale","0.1","0"
"AS.15TT","operated_by","Saudi Arabia","0.1","0"
"AS.15TT","originated_in","France","0.1","0"
"AS.15TT","used_in","Gulf War","0.1","0"
"AS.34 Kormoran","guided_by","INS/active radar","0.1","0"
"AS.34 Kormoran","has_type","Medium-range, active radar homing air-to-surface missile","0.1","0"
"AS.34 Kormoran","has_variant","Kormoran 1 Kormoran 2","0.1","0"
"AS.34 Kormoran","has_warhead","165 kg/220 kg","0.1","0"
"AS.34 Kormoran","launched_from","F-104G Starfighter","0.1","0"
"AS.34 Kormoran","launched_from","Tornado IDS","0.1","0"
"AS.34 Kormoran","made_by","EADS","0.1","0"
"AS.34 Kormoran","operated_by","Germany, Italy","0.1","0"
"AS.34 Kormoran","originated_in","Germany","0.1","0"
"ASM-135 ASAT","guided_by","Infrared homing seeker","0.1","0"
"ASM-135 ASAT","has_type","Anti-satellite missile","0.1","0"
"ASM-135 ASAT","has_warhead","Kinetic energy kill","0.1","0"
"ASM-135 ASAT","launched_from","F-15 Eagle","0.1","0"
"ASM-135 ASAT","made_by","LTV Aerospace","0.1","0"
"ASM-135 ASAT","originated_in","United States","0.1","0"
"ASM-3","guided_by","Active radar homing","0.1","0"
"ASM-3","guided_by","GPS","0.1","0"
"ASM-3","guided_by","Inertial","0.1","0"
"ASM-3","guided_by","Passive radar guidance","0.1","0"
"ASM-3","guided_by","mid-course correction","0.1","0"
"ASM-3","guided_by","terminal guidance","0.1","0"
"ASM-3","has_type","Air-to-surface","0.1","0"
"ASM-3","has_type","anti-ship missile","0.1","0"
"ASM-3","launched_from","Mitsubishi F-2","0.1","0"
"ASM-3","made_by","Mitsubishi Heavy Industries","0.1","0"
"ASM-3","operated_by","Japan Air Self-Defense Force","0.1","0"
"ASM-3","originated_in","Japan","0.1","0"
"ASRAAM","guided_by","Imaging","0.1","0"
"ASRAAM","guided_by","focal plane array","0.1","0"
"ASRAAM","guided_by","inertial guidance","0.1","0"
"ASRAAM","guided_by","infrared homing","0.1","0"
"ASRAAM","guided_by","lock-on after launch","0.1","0"
"ASRAAM","has_type","Short-range","0.1","0"
"ASRAAM","has_type","Short-range air-to-air missile","0.1","0"
"ASRAAM","has_type","surface-to-air missile","0.1","0"
"ASRAAM","has_variant","Common Anti-aircraft Modular Missile (Sea Ceptor/Sky Sabre)","0.1","0"
"ASRAAM","has_warhead","10 kg (22 lb) blast/fragmentation","0.1","0"
"ASRAAM","launched_from","F-35 Lightning II","0.1","0"
"ASRAAM","launched_from","Indian Air Force","0.1","0"
"ASRAAM","launched_from","Jaguar","0.1","0"
"ASRAAM","launched_from","Royal Air Force","0.1","0"
"ASRAAM","launched_from","Royal Navy","0.1","0"
"ASRAAM","launched_from","Typhoon","0.1","0"
"ASRAAM","made_by","MBDA UK","0.1","0"
"ASRAAM","operated_by","Armed Forces of Ukraine","0.1","0"
"ASRAAM","operated_by","Indian Air Force","0.1","0"
"ASRAAM","operated_by","Royal Air Force","0.1","0"
"ASRAAM","operated_by","Royal Australian Air Force","0.1","0"
"ASRAAM","originated_in","UK","0.1","0"
"ASRAAM","used_in","Russo-Ukrainian War","0.1","0"
"AT&T","has_division","AT&T Communications","0.1","0"
"AT&T","has_division","AT&T Latin America","0.1","0"
"AT&T","has_key_person","CEO","0.0","0"
"AT&T","has_key_person","John Stankey","0.0","0"
"AT&T","has_key_person","William Kennard","0.0","0"
"AT&T","has_key_person","chairman","0.0","0"
"AT&T","headquartered_in","Dallas, Texas","0.0","0"
"AT&T","headquartered_in","Whitacre Tower","0.0","0"
"AT&T","in_industry","Telecommunications","0.0","0"
"AT&T","makes","Broadband","0.1","0"
"AT&T","makes","Digital television","0.1","0"
"AT&T","makes","Fixed telephony","0.1","0"
"AT&T","makes","IPTV","0.1","0"
"AT&T","makes","Internet television","0.1","0"
"AT&T","makes","IoT","0.1","0"
"AT&T","makes","Mobile telephony","0.1","0"
"AT&T","owns","Cricket Wireless","0.1","0"
"AT&T Corporation","founded_by","Theodore Newton Vail","0.0","0"
"AT&T Corporation","headquartered_in","Bedminster","0.0","0"
"AT&T Corporation","headquartered_in","New Jersey","0.0","0"
"AT&T Corporation","in_industry","Telecommunications","0.0","0"
"AT&T Corporation","makes","Internet services","0.1","0"
"AT&T Corporation","makes","Long-distance calling","0.1","0"
"AT&T Corporation","makes","Telephone services","0.1","0"
"AT&T Corporation","owned_by","AT&T","0.0","0"
"AT&T Corporation","owned_by","American Bell","0.0","0"
"AT&T Corporation","owns","AT&T Communications","0.1","0"
"AT&T Mobility","has_division","Cricket Wireless","0.1","0"
"AT&T Mobility","has_key_person","president","0.0","0"
"AT&T Mobility","headquartered_in","Lenox Park, Brookhaven, Georgia","0.0","0"
"AT&T Mobility","in_industry","Telecommunications","0.0","0"
"AT&T Mobility","makes","Mobile telephony","0.1","0"
"AT&T Mobility","makes","Wireless broadband","0.1","0"
"AT&T Mobility","owned_by","AT&T Communications","0.0","0"
"ATR (aircraft manufacturer)","has_key_person","CEO","0.0","0"
"ATR (aircraft manufacturer)","headquartered_in","Blagnac","0.0","0"
"ATR (aircraft manufacturer)","headquartered_in","Toulouse Blagnac International Airport","0.0","0"
"ATR (aircraft manufacturer)","in_industry","Aerospace","0.0","0"
"ATR (aircraft manufacturer)","makes","ATR 42","0.1","0"
"ATR (aircraft manufacturer)","makes","ATR 72","0.1","0"
"ATR (aircraft manufacturer)","owned_by","Airbus","0.0","0"
"ATR (aircraft manufacturer)","owned_by","Leonardo","0.0","0"
"AZLK","makes","cars, SUVs, pickup trucks, sports vehicles, vans, war machines","0.1","0"
"Accenture","has_key_person","CEO","0.0","0"
"Accenture","has_key_person","Julie Sweet","0.0","0"
"Accenture","has_key_person","chair","0.0","0"
"Accenture","headquartered_in","Dublin","0.0","0"
"Accenture","in_industry","Information technology consulting","0.0","0"
"Accenture","in_industry","Professional services","0.0","0"
"Accenture","owns","Avanade","0.1","0"
"Accenture","owns","Droga5","0.1","0"
"Accenture","owns","TalentSprint","0.1","0"
"Accenture","owns","Udacity","0.1","0"
"Acorn Computers","founded_by","Chris Curry","0.0","0"
"Acorn Computers","founded_by","Hermann Hauser","0.0","0"
"Acorn Computers","has_key_person","Andy Hopper","0.0","0"
"Acorn Computers","has_key_person","Chris Curry","0.0","0"
"Acorn Computers","has_key_person","Hermann Hauser","0.0","0"
"Acorn Computers","has_key_person","Sophie Wilson","0.0","0"
"Acorn Computers","has_key_person","Steve Furber","0.0","0"
"Acorn Computers","headquartered_in","Cambridge","0.0","0"
"Acorn Computers","in_industry","Computer hardware","0.0","0"
"Acorn Computers","makes","Acorn Electron","0.0","0"
"Acorn Computers","makes","Acorn Network Computer","0.1","0"
"Acorn Computers","makes","Acorn System 1","0.1","0"
"Acorn Computers","makes","Archimedes range","0.1","0"
"Acorn Computers","makes","Atom","0.1","0"
"Acorn Computers","makes","BBC Micro","0.1","0"
"Acorn Computers","makes","Electron","0.1","0"
"Acorn Computers","makes","Master series","0.1","0"
"Acorn Computers","makes","Microcomputer System","0.1","0"
"Acorn Computers","makes","Phoebe","0.1","0"
"Acorn Computers","makes","Risc PC range","0.1","0"
"Adacel","headquartered_in","Australia","0.0","0"
"Adacel","headquartered_in","Melbourne","0.0","0"
"Advanced Mobile Phone Service","makes","AMPS","0.1","0"
"Aero Engine Corporation of China","has_key_person","Cao Jianguo","0.0","0"
"Aero Engine Corporation of China","has_key_person","Chairman","0.0","0"
"Aero Engine Corporation of China","headquartered_in","Beijing","0.0","0"
"Aero Engine Corporation of China","headquartered_in","Haidian District","0.0","0"
"Aero Engine Corporation of China","in_industry","Aerospace engineering","0.0","0"
"Aero Engine Corporation of China","makes","Aircraft engines","0.1","0"
"Aero Engine Corporation of China","owns","Shenyang Aeroengine Research Institute","0.1","0"
"Aero Engine Corporation of China","owns","Xi'an Aero-Engine Corporation","0.1","0"
"Aero L-39 Albatros","derived_from","Aero L-29 Delfín","0.0","0"
"Aero L-39 Albatros","designed_by","Jan Vlček","0.1","0"
"Aero L-39 Albatros","developed_into","Aero L-159 Alca","0.0","0"
"Aero L-39 Albatros","developed_into","Aero L-39 Skyfox","0.0","0"
"Aero L-39 Albatros","developed_into","Aero L-59 Super Albatros","0.0","0"
"Aero L-39 Albatros","has_type","ground-attack aircraft","0.1","0"
